급여대상,사료 종목,브랜드,이름,가격,용량,사료 형태,제조국,유기농여부,특이사항,칼로리(100g),특정종대상,동물크기,급여연령,Mainflavor,Allergy,주원료,키블크기,금기대상,특정급여시기,질환,처방적용대상효능,수분,조단백질,조지방,조회분,조섬유,칼슘,인,탄수화물,오메가3,오메가6
고양이,일반식,내추럴발란스(Natural Balance),캣 캔 포뮬라 - 연어캔,3000,85,습식,미국,N,,107,전체,무관,0~max,"연어, 닭","닭, 연어 ,어류, 계란, 과일","연어, 닭고기, 닭고기간, 생선육즙, 흰살생선, 건조계란, 현미, 당근, 천연향, 크랜베리, 타우린, 비타민A, 비타민D3, 비타민E, 타우린, 황산제일철, 황산아연, 황산망간, 황산동, 아셀렌산나트륨",0,-1,무관,-1,-1,0,45.5,27.3,13.6,6.8,3.1,2.2,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),오리지널 울트라 캣 캔 포뮬라 - 키튼,2500,85,습식,미국,N,,130,전체,무관,0~12,"닭, 오리, 연어","닭, 연어, 오리, 콩, 계란, 과일","닭고기, 닭고기간, 닭고기육즙, 연어, 오리고기, 건조완두콩, 현미, 천연향, 건조계란, 카놀라오일, 연어육분, 청어오일, 타우린, 귀리껍질, 완두콩섬유질, 건조다시마, 크랜베리, 블루베리, 로즈마리추출물, 비타민A, 비타민D3, 비타민E, 타우린, 황산제일철, 황산아연, 황산망간, 황산동, 아셀렌산나트륨",0,-1,무관,-1,-1,0,45.5,43.2,27.3,9.1,1.9,1.4,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),캣 캔 포뮬라 - 칠면조 캔,2500,85,습식,미국,N,,107,전체,무관,0~max,칠면조,"칠면조, 연어, 과일","칠면조, 가금류내장, 당근, 현미, 천연향, 연어육분, 타우린, 크랜베리, 비타민A, 비타민D3, 비타민E, 타우린, 황산제일철, 황산아연, 황산망간, 황산동, 아셀렌산나트륨",0,-1,무관,-1,-1,0,40.9,22.7,13.6,6.8,1.9,1.4,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),캣 캔 포뮬라 - 오션피쉬,2500,85,습식,태국,N,,105,전체,무관,0~max,"참치, 칠면조",,"바다생선, 생선육즙, 칠면조, 닭고기간, 참치, 당근, 통현미, 천연향, 타우린, 로즈마리추출물, 비타민A, 비타민D3, 비타민E, 타우린, 황산제일철, 황산아연, 황산망간, 황산동, 아셀렌산나트륨",0,-1,무관,-1,-1,0,40.9,22.7,13.6,4.6,2,1.9,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),캣 캔 포뮬라 - 닭고기,2500,85,습식,태국,N,,125,전체,무관,0~max,"닭, 연어","닭, 연어, 곡류, 과일","닭고기, 닭고기간, 연어, 귀리껍질, 현미, 타우린, 크랜베리, 카라기난, 비타민A, 비타민D3, 비타민E, 타우린, 황산제일철, 황산아연, 황산망간, 황산동, 아셀렌산나트륨",0,-1,무관,-1,-1,0,40.9,27.3,13.6,6.8,1.9,1.4,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),고양이 수제스튜 포뮬라 - 닭고기&닭간,3000,71,습식,태국,N,,84,전체,무관,0~max,닭,"닭, 콩, 계란","닭고기, 닭고기간, 당근, 계란, 타피오카가루, 완두콩, 해바라기오일, 참치오일, 타우린",0,-1,무관,-1,-1,0,58.8,11.8,-1,5.9,-1,-1,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),고양이 수제스튜 포뮬라 - 참치&닭고기,3000,71,습식,태국,N,,102,전체,무관,0~max,"참치, 닭, 어류","닭, 어류, 콩, 쌀","참치, 닭고기, 흰살생선, 완두콩, 쌀가루, 해바라기오일, 타우린",0,-1,무관,-1,-1,0,58.8,11.8,-1,5.9,-1,-1,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),고양이 수제스튜 포뮬라 - 참치 연어&새우,3000,71,습식,태국,N,,83,전체,무관,0~max,"참치, 연어,새우","닭, 연어, 어류, 콩, 계란","참치, 연어, 닭고기, 당근, 새우, 딜, 계란, 완두콩가루, 타피오카가루",0,-1,무관,-1,-1,0,58.8,11.8,-1,5.9,-1,-1,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),고양이 수제스튜 포뮬라 - 흰살생선 정어리&케일,3000,71,습식,태국,N,,82,전체,무관,0~max,"어류, 채소","닭, 어류, 계란","흰살생선, 정어리, 닭고기, 케일, 가리비, 계란, 타피오카가루, 해바라기오일",0,-1,무관,-1,-1,0,58.8,11.8,-1,5.9,-1,-1,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),고양이 수제스튜 포뮬라 - 참치 흰살생선&당근,3000,71,습식,태국,N,,85,전체,무관,0~max,"참치, 어류, 채소","닭, 어류, 콩, 계란","참치, 흰살생선, 닭고기, 당근, 계란, 타피오카가루, 완두콩, 해바라기오일, 타우린",0,-1,무관,-1,-1,0,55,15,-1,5,-1,-1,-1,-1,-1
고양이,일반식,내추럴발란스(Natural Balance),LID 완두&닭고기 캣 포뮬라,24000,1360,건식(반건식),태국,N,,360,전체,무관,0~max,"닭, 완두콩","닭, 콩, 과일","닭고기, 닭고기간, 통완두콩, 연어오일, 크랜베리, 타우린, 로즈마리추출물",-1,-1,무관,-1,-1,0,33.3,13.3,-1,4.4,1.8,1.2,-1,0.6,2.8
고양이,일반식,내추럴발란스(Natural Balance),울트라프리미엄 W.B.H 닭&연어 캣 포뮬라,21000,1360,건식(반건식),미국,N,,373,전체,무관,0~max,"닭, 연어","닭, 곡류, 효모, 과일","닭고기분말, 현미, 닭고기, 닭고기지방, 맥주효모, 통귀리, 닭고기간, 연어분말, 청어오일, 완두콩섬유질, 귀리껍질, 크랜베리, 다시마, 블루베리, 로즈마리추출물, 녹차추출물",-1,-1,무관,-1,-1,0,37.8,18.9,-1,3.3,1.3,1.1,-1,0.6,2.8
고양이,일반식,나우,그레인 프리 키튼 CF,55250,3600,건식(반건식),캐나다,N,,454,전체,무관,1.5~12,"칠면조, 연어","칠면조, 콩, 계란, 과일","칠면조, 감자전분, 콩, 계란, 카놀라유, 토마토, 코코넛오일, 연어, 오리, 당근, 호박, 사과, 바나나, 블루베리, 파인애플, 브로콜리, 시금치, 알팔파, 로즈마리",-1,-1,무관,-1,-1,0,36.7,22.2,7.8,4.4,0.9,0.7,-1,1.3,3.9
고양이,일반식,나우,그레인 프리 어덜트 CF,55250,3600,건식(반건식),캐나다,N,,186,전체,무관,13~108,"칠면조, 곡류, 연어","칠면조, 연어, 계란, 과일","칠면조, 감자, 완두콩, 통건조란, 토마토, 카놀라유, 아마씨, 코코넛오일, 연어, 오리, 사과, 당근, 호박, 바나나, 블루베리, 크랜베리, 라즈베리, 블랙베리, 파파야, 파인애플, 자몽, 렌즈콩, 브로콜리, 시금치, 알팔파, 마리골드, 건조로즈마리",-1,-1,무관,-1,-1,0,34.4,20,7.2,4.4,0.9,0.7,-1,1.7,4
고양이,일반식,나우,그레인 프리 시니어 CF,42000,2700,건식(반건식),캐나다,N,,172,전체,무관,108~max,"칠면조, 연어, 오리","칠면조, 연어, 콩, 과일","칠면조, 감자, 완두콩, 사과, 연어, 오리, 야자유, 토마토, 당근, 호박, 고구마, 바나나, 블루베리, 크랜베리, 블랙베리, 석류, 파파야, 렌틸콩, 브로콜리, 타우린",-1,-1,무관,-1,-1,0,31.1,17.2,8.3,4.7,1,1.3,-1,0.6,2.9
고양이,일반식,나우,그레인 프리 피쉬 어덜트 CF,89900,7260,건식(반건식),캐나다,N,,-1,전체,무관,13~108,"연어, 어류","어류, 연어, 계란, 과일, 콩","송어, 통건조란, 감자, 완두콩, 카놀라유, 아마인, 코코넛오일, 연어, 청어, 토마토, 알팔파, 사과, 당근, 고구마, 호박, 바나나, 블루베리, 크랜베리, 블랙베리, 석류, 파파야, 렌즈콩, 브로콜리",-1,-1,무관,-1,-1,0,33.3,21.1,6.7,2.8,1,0.6,-1,1.5,2.5
고양이,일반식,오리젠,캣 앤 키튼,52000,1800,건식(반건식),캐나다,Y,,416,전체,무관,0~max,"닭, 칠면조, 어류","닭, 칠면조, 계란, 어류, 콩","닭고기, 칠면조, 통계란, 닭간, 가자미, 청어, 칠면조간, 닭심장, 칠면조심장, 고등어, 정어리, 렌틸콩, 병아리콩, 호박, 당근, 사과, 배, 케일, 시금치, 비트그린, 순무잎, 켈프, 크랜베리, 블루베리, 치커리뿌리, 강황뿌리, 우엉뿌리, 로즈힙",-1,-1,무관,-1,-1,0,44.4,22.2,8.9,3.3,1.6,1.2,-1,1.1,3.4
고양이,일반식,오리젠,6피쉬 캣,47500,1800,건식(반건식),캐나다,N,,412,전체,무관,0~max,어류,"어류, 콩, 과일","정어리, 메를루사, 고등어, 가자미, 볼락, 고등어, 청어, 명태, 청어유, 대구, 렌틸콩, 해바라기유, 병아리콩, 호랑이콩, 대구간, 호박, 당근, 사과, 배, 녹색케일, 시금치, 순무잎, 크랜베리, 블루베리, 치커리뿌리, 강황뿌리, 로즈힙",-1,-1,무관,-1,-1,0,61.1,23.2,-1,1.1,-1,-1,-1,-1,-1
고양이,일반식,오리젠,피트 앤 트림 캣,83000,5400,건식(반건식),캐나다,N,,371,전체,무관,0~max,"닭, 어류, 칠면조","닭, 계란, 칠면조, 어류, 콩, 과일","닭고기, 통계란, 청어, 칠면조, 닭간, 가자미, 고등어, 칠면조간, 닭심장, 고등어, 정어리, 청어, 명태, 렌틸콩, 풋완두, 병아리콩, 호랑이콩, 강낭콩, 닭연골, 칠면조심장, 건어, 닭지방, 사과섬유질, 호박, 당근, 당근, 사과, 배, 케일, 시금치, 비트그린, 순무잎, 켈프, 크랜베리, 블루베리, 치커리뿌리, 강황뿌리, 우엉뿌리, 라벤더, 마시멜로뿌리",-1,-1,무관,-1,-1,0,48.9,16.7,11.1,6.7,1.6,1.2,-1,2.7,2.4
고양이,일반식,웰츠(wealtz),키튼,29000,2100,건식(반건식),대한민국,N,,420,전체,무관,0~12,"닭, 곡류, 어류","닭, 어류, 콩, 과일, 아마","생닭고기, 건조닭고기, 건조정어리, 가수분해닭간, 병아리콩, 완두콩, 닭기름, 렌틸콩, 호박, 바나나, 아마씨, 연어오일, 고구마, 타우린, 로즈마리",6,-1,무관,-1,-1,0,46.7,22.2,10,4.4,1.2,1.1,-1,0.9,5.6
고양이,일반식,웰츠(wealtz),어덜트 캣,29000,2100,건식(반건식),대한민국,N,,405,전체,무관,13~max,"닭, 곡류, 어류","닭, 어류, 콩, 과일","생닭고기, 건조닭고기, 건조정어리, 가수분해닭간, 병아리콩, 완두콩, 닭기름, 렌틸콩, 호박, 바나나, 아마씨, 연어오일, 고구마, 타우린, 로즈마리",8,-1,무관,-1,-1,0,40,20,10,5.6,1.1,1.1,-1,0.8,5
고양이,일반식,웰츠(wealtz),올라이프 캣,29000,2100,건식(반건식),대한민국,N,,410,전체,무관,0~max,"닭, 곡류, 어류","닭, 어류, 콩, 과일, 아마","생닭고기, 건조닭고기, 건조정어리, 가수분해닭간, 병아리콩, 완두콩, 닭기름, 렌틸콩, 호박, 바나나, 아마씨, 연어오일, 고구마, 타우린, 로즈마리",8,-1,무관,-1,-1,0,42.2,21.1,10,5.6,1.1,1.1,-1,0.8,5.1
고양이,일반식,웰츠(wealtz),캣 연어,32000,2100,건식(반건식),대한민국,N,,410,전체,무관,0~max,연어,"닭, 연어, 어류, 콩, 과일, 아마","건조닭고기, 생연어, 생닭고기, 건조정어리, 가수분해닭간, 병아리콩, 고구마, 완두콩, 알팔파, 닭기름, 렌틸콩, 바나나, 아마씨, 연어오일, 타우린, 블루베리, 블랙베리, 로즈마리",8,-1,무관,-1,-1,0,42.2,22.2,10,5.6,1.2,1.1,-1,0.9,5.1
고양이,일반식,웰츠(wealtz),캣 오리,72000,6000,건식(반건식),대한민국,N,,400,전체,무관,0~max,오리,,"닭고기분, 오리, 닭고기, 건조정어리, 가수분해닭간, 고구마, 완두콩, 알팔파, 닭기름, 렌틸콩, 바나나, 아마씨, 연어오일, 코코넛오일, 아사이베리, 로즈마리",8,-1,무관,-1,-1,0,41.1,20,10,5.6,1.1,0.9,-1,0.8,5.1
고양이,일반식,테이스트오브더와일드,송어&훈제 연어,88000,7500,건식(반건식),미국,N,,374.1,전체,무관,0~max,"어류, 연어","어류, 콩, 과일","송어, 건조바다생선, 고구마, 감자, 완두콩추출단백질, 감자추출단백질, 카놀라유, 훈제연어, 천연향, 토마토, 치커리뿌리, 타우린, 블루베리, 라즈베리, 유카추출물",13~15,-1,무관,-1,-1,0,33.3,16.7,12.2,3.3,1.1,1.1,-1,-1,-1
고양이,일반식,프레이,프레이 칠면조 캣,13000,1360,건식(반건식),미국,N,,367,전체,무관,0~max,칠면조,"칠면조, 콩","칠면조, 렌틸콩, 해바라기씨오일, 천연향, 연어오일, 타우린",13~15,-1,무관,-1,-1,0,30,15,7,5,-1,-1,1,-1,-1
고양이,일반식,아카나,리저날 캣 와일드 프레이리 캣,19444,1000,건식(반건식),캐나다,N,,400,전체,무관,0~max,"닭, 칠면조, 어류","닭, 칠면조, 콩, 어류, 계란, 과일","닭고기, 칠면조고기, 닭간, 청어, 강남콩, 콩, 닭지방, 렌틸콩, 병아리콩, 렌틸콩, 통계란, 송어, 칠면조내장육, 렌틸섬유질, 명태유, 닭연골, 켈프, 호박, 스쿼시, 케일, 시금치, 순무잎, 당근, 사과, 배, 크랜베리, 블루베리, 치커리뿌리, 우엉뿌리, 마시멜로뿌리, 로즈힙",8~9,-1,무관,-1,-1,0,41.1,22.2,7.8,3.3,1.7,1.2,-1,1,3.2
고양이,일반식,아카나,리저날 캣 패시피카 캣,23050,1000,건식(반건식),캐나다,N,,393,전체,무관,0~max,어류,"어류, 콩, 과일","청어, 고등어, 메를루사, 대구, 고등어, 강남콩, 콩, 가자미, 대구유, 렌틸콩, 볼락, 렌틸섬유질, 대구간, 호박, 스쿼시, 케일, 시금치, 순무잎, 당근, 사과, 배, 크랜베리, 치커리뿌리, 강황뿌리, 우엉뿌리, 마시멜로뿌리, 로즈힙",8~9,-1,무관,-1,-1,0,41.1,22.2,8.3,3.3,1.7,1.2,-1,2.4,2.2
고양이,일반식,더리얼,캣 그레인프리 크런치 닭고기 어덜트,21000,1000,건식(반건식),대한민국,N,,345,전체,무관,0~max,닭,"닭, 콩, 계란","닭고기, 완두콩, 완두콩단백질, 완두전분, 닭기름, 흰색생선분, 농축대두단백질, 비트식이섬유, 닭간, 계란분말, 병아리콩, 아마인, 맥주효모, 생선기름, 타우린, 치커리이눌린, 로즈마리추출물",10,-1,무관,-1,-1,0,35.6,16.7,13.3,7.8,1,1,-1,-1,-1
고양이,일반식,더리얼,캣 그레인프리 크런치 연어 어덜트,24000,1000,건식(반건식),대한민국,N,,345,전체,무관,0~max,연어,"연어, 콩, 계란, 효모","연어, 완두콩, 완두콩단백질, 닭기름, 농축대두단백질, 완두전분, 타피오카전분, 흰색생선분, 비트식이섬유, 닭간, 병아리콩, 아마인, 맥주효모, 계란분말, 카놀라유, 타우린, 치커리이눌린, 로즈마리추출물, 녹차추출물",10,-1,무관,-1,-1,0,35.6,16.7,13.3,7.8,1,1,-1,-1,-1
고양이,일반식,더리얼,캣 그레인프리 크런치 닭고기 키튼,22000,1000,건식(반건식),대한민국,N,,355,전체,무관,0~12,"닭, 곡","닭, 콩, 어류, 효모, 계란","닭고기, 완두콩, 완두콩단백질, 닭기름, 흰색생선분, 병아리콩, 농축대두단백질, 비트식이섬유, 닭간, 아마인, 완두전분, 맥주효모, 계란분말, 타피오카전분, 카놀라유, 로즈마리추출물, 녹차추출물",8,-1,무관,-1,-1,0,37.8,18.9,13.3,7.8,1.1,1.1,-1,-1,-1
고양이,일반식,가장 맛있는 시간 30일,캣 스마트 발란스 헤어볼,4900,500,건식(반건식),대한민국,N,,345,전체,무관,0~max,"닭, 곡류","닭, 콩, 옥수수","닭고기, 완두콩, 콘그릿츠, 아마인, 귀리식이섬유, 비트식이섬유, 소기름, 닭간, 카놀라유, 대구, 치커리이눌린, 로즈마리추출물, 녹차추출물, 효모추출물",7~9,-1,무관,-1,-1,0,27.8,13.3,8.9,6.7,1,0.8,-1,-1,-1
고양이,일반식,더리얼,캣 그레인프리 크런치 닭고기 어덜트,84000,5800,건식(반건식),대한민국,N,,345,전체,무관,13~84,"닭, 곡류","닭, 콩, 어류, 계란, 효모","닭고기, 완두콩, 완두콩단백질, 완두전분, 닭기름, 흰색생선분, 농축대두단백질, 비트식이섬유, 닭간, 계란분말, 병아리콩, 아마인, 맥주효모, 생선기름, 타우린, 치커리이눌린, 로즈마리추출물, 녹차추출물",10,-1,무관,-1,-1,0,35.6,16.7,13.3,6.7,1,1,-1,-1,-1
고양이,일반식,더리얼,캣 그레인프리 크런치 연어 시니어,33000,1600,건식(반건식),대한민국,N,,350,전체,무관,84~max,"연어, 완두콩","연어, 콩, 계란, 효모","연어, 완두콩, 완두전분, 완두콩단백질, 병아리콩, 녹충대두단백질, 닭기름, 닭간, 비트식이섬유, 흰색생선분, 아마인, 타피오카전분, 카놀라유, 맥주효모, 계란분말, 코코넛, 생선기름, 타우린, 로즈마리추출물, 녹차추출물",10,-1,무관,-1,-1,0,35.6,16.7,13.3,6.7,1,1,-1,-1,-1
고양이,일반식,더리얼,캣 그레인프리 크런치 연어 어덜트,24000,1000,건식(반건식),대한민국,N,,345,전체,무관,13~84,"연어, 완두콩","연어, 콩, 계란, 효모","연어, 완두콩, 완두전분, 완두콩단백질, 병아리콩, 녹충대두단백질, 닭기름, 닭간, 비트식이섬유, 흰색생선분, 아마인, 타피오카전분, 카놀라유, 맥주효모, 계란분말, 코코넛, 생선기름, 타우린, 로즈마리추출물, 녹차추출물",10,-1,무관,-1,-1,0,31.1,14.4,-1,-1,1.1,1.1,-1,-1,-1
고양이,일반식,더리얼,캣 그레인프리 크런치 닭고기 키튼,22000,1000,건식(반건식),대한민국,N,,355,전체,무관,0~12,"닭, 곡류","닭, 콩, 계란, 효모, 어류","닭고기, 완두콩, 완두콩단백질, 닭기름, 흰색생선분, 병아리콩, 농축대두단백질, 비트식이섬유, 닭간, 아마인, 완두전분, 맥주효모, 계란분말, 타피오카전분, 카놀라유, 로즈마리추출물, 녹차추출물",8,-1,무관,-1,-1,0,37.8,18.9,13.3,6.7,1.1,1.1,-1,-1,-1
고양이,일반식,이즈칸,캣 그레인프리 페르시안,55000,5000,건식(반건식),대한민국,Y,,-1,"페르시안, 장모",무관,13~max,"연어, 닭, 곡류",,"생닭고기, 건조닭고기분, 렌틸콩, 병아리콩, 완두, 닭기름, 비트펄프, 바나나분말, 고구마, 아마종실, 어분, 가수분해연어, 어유, 베리믹스, 유카추출물",11.5,-1,무관,-1,-1,0,37.5,25,11.4,5.7,1.1,0.9,-1,-1,-1
고양이,일반식,이즈칸,캣 하이에너지 (마더앤키튼),48000,10000,건식(반건식),대한민국,N,,-1,전체,무관,0~max,"닭, 연어, 곡류","닭, 연어, 어류, 곡류, 콩, 과일","생닭고기, 생연어, 건조닭고기분, 현미, 어분, 병아리콩, 렌틸콩, 비트펄프, 고구마, 닭기름, 가수분해연어, 마키베리, 아사이베리, 아로니아",6,-1,무관,-1,-1,0,43.2,25,11.4,4.6,1.3,0.9,-1,-1,-1
고양이,일반식,이즈칸,캣 그레인프리 유리너리,36000,5000,건식(반건식),대한민국,N,,-1,전체,무관,0~max,"닭, 연어, 곡류",,"생닭고기, 건조닭고기분, 병아리콩, 어분, 렌틸콩, 완두콩, 고구마, 타피오카, 닭기름, 가수분해닭고기분말, 아마종실, 청어유, 타우린, 아사이베리, 마키베리, 로즈마리",8,-1,무관,-1,-1,0,38.6,15.9,10.2,6.8,0.9,0.7,-1,-1,-1
고양이,일반식,이즈칸,캣 그레인프리 중성화&체중관리,29490,5000,건식(반건식),대한민국,N,,-1,전체,무관,0~max,"연어, 닭, 곡류",,"생닭고기, 건조닭고기분, 홀피쉬분말, 병아리콩, 렌틸콩, 고구마, 완두콩, 타피오카, 닭기름, 가수분해닭고기분말, 아마종실, 콩오일, 청어유, 타우린, 마키베리, 아사이베리, 로즈마리",8,-1,무관,-1,-1,0,38.6,12.5,11.4,10.2,1.1,0.9,-1,-1,-1
고양이,일반식,이즈칸,캣 그레인프리 키튼,1120,100,건식(반건식),대한민국,N,,410,전체,무관,0~max,"연어, 닭","닭, 연어","생연어, 생닭고기, 닭고기분, 타피오카, 감자분말, 아마종실, 타우린, 유카추출물",6,-1,무관,-1,-1,0,40.9,22.7,11.4,5.7,1.3,0.8,-1,-1,-1
